AccountId,ClientId,PaymentAmt,EnrollmentAmt,TaxAmt,ClearAmt,CarsAmt,FoodAmt,FLAmt,CutoffDt
12302,2302,"",1041784.39,"","","",598579.98,"",2020-11-04
12324,2324,1777865.60,"",1777865.60,"",1777865.60,"",1777865.60,2020-11-04
12337,2337,"",1433934.70,"","","",379800.80,"",2020-11-03
12408,2408,"",1608824.00,"","","",921200.86,"",2020-11-02
12654,2654,"",1617286.40,"",1617286.40,"",925148.18,"",2020-11-04
12810,2810,1794584.00,"","","",1794584.00,"",1794584.00,2020-11-02
12828,2828,"",1623272.00,"","","",927940.18,"",2020-11-02
1298,1298,889394.15,"",889394.15,"",881264.35,"","",2020-11-02
13198,3198,1589063.45,"",1589063.45,"",1581743.65,"",1589063.45,2020-11-02
13391,3391,1196229.84,"",1196229.84,"",1192890.74,"","",2020-11-03
13395,3395,"",1642776.80,"","","",937038.26,"",2020-11-01
13441,3441,1595497.36,"",1595497.36,"",1588153.26,"","",2020-11-01
13465,3465,1596132.81,"","","",1594786.31,"","",2020-11-01
13496,3496,1198894.01,"","","",1198894.01,"",1198894.01,2020-11-04
13590,3590,1821416.00,"","","",1821416.00,"",1821416.00,2020-11-02
13624,3624,1600342.65,"",1600342.65,"",1600342.65,"",1600342.65,2020-11-04
13644,3644,1823273.60,"",1823273.60,"",1823273.60,"",1823273.60,2020-11-04
13725,3725,1826060.00,"",1826060.00,"",1826060.00,"","",2020-11-01
1374,1374,1401185.60,"",1401185.60,"",1397048.20,"","",2020-11-02
13763,3763,"",1078854.35,"","","",622023.19,"",2020-11-01
13846,3846,1606220.54,"","","",1598835.94,"",1606220.54,2020-11-02
13894,3894,1607491.44,"",1607491.44,"",1607491.44,"",1607491.44,2020-11-02
14026,4026,"",1478654.36,"","","",393351.64,"",2020-11-04
14076,4076,1838134.40,"","","",1838134.40,"",1838134.40,2020-11-04
14102,4102,"",1087455.79,"","","",627462.78,"",2020-11-04
14109,4109,1839269.60,"",1839269.60,"",1833858.70,"","",2020-11-01
14179,4179,"",1482705.34,"",1482705.34,"",394579.16,"",2020-11-01
14283,4283,"",1673324.00,"","","",951287.11,"",2020-11-01
14301,4301,1845874.40,"",1845874.40,"",1845874.40,"","",2020-11-01
1434,1434,"",1146600.26,"",1146600.26,"",664866.01,"",2020-11-03
14379,4379,"",1676626.40,"","","",952827.53,"",2020-11-01
144,144,1358873.60,"",1358873.60,"",1358873.60,"","",2020-11-04
14450,4450,1223099.85,"","","",1223099.85,"",1223099.85,2020-11-02
14479,4479,1622980.48,"",1622980.48,"",1622980.48,"","",2020-11-03
14538,4538,1854027.20,"",1854027.20,"",1854027.20,"",1854027.20,2020-11-02
14600,4600,1226905.80,"",1226905.80,"",1217445.80,"",1226905.80,2020-11-04
14705,4705,"",1102755.71,"","","",637138.52,"",2020-11-03
14710,4710,1629096.67,"","","",1621625.67,"",1629096.67,2020-11-02
14865,4865,1865276.00,"",1865276.00,"",1859789.50,"","",2020-11-01
14952,4952,"",1696337.60,"","","",962021.88,"",2020-11-02
15108,5108,1873635.20,"",1873635.20,"",1868124.40,"",1873635.20,2020-11-04
15507,5507,1887360.80,"",1887360.80,"",1887360.80,"","",2020-11-03
15569,5569,1251492.24,"","","",1247935.34,"","",2020-11-01
15926,5926,1260550.40,"",1260550.40,"",1260550.40,"",1260550.40,2020-11-02
1596,1596,"",1150710.68,"","","",667465.46,"",2020-11-01
16215,6215,1911716.00,"",1911716.00,"",1906094.50,"","",2020-11-03
1633,1633,"",1754129.60,"",1754129.60,"",988979.16,"",2020-11-02
16374,6374,1917185.60,"",1917185.60,"",1917185.60,"",1917185.60,2020-11-02
16389,6389,1917701.60,"","","",1917701.60,"","",2020-11-01
16549,6549,1677787.87,"",1677787.87,"",1677787.87,"","",2020-11-01
16569,6569,1923893.60,"","","",1923893.60,"","",2020-11-01
16601,6601,1277677.17,"","","",1277677.17,"","",2020-11-01
16755,6755,1930292.00,"",1930292.00,"",1924616.50,"","",2020-11-03
17024,7024,1288409.95,"","","",1288409.95,"",1288409.95,2020-11-04
17271,7271,1948042.40,"",1948042.40,"",1948042.40,"","",2020-11-03
17284,7284,1697248.47,"",1697248.47,"",1689520.07,"",1697248.47,2020-11-04
17465,7465,1299599.45,"","","",1299599.45,"","",2020-11-01
17791,7791,1710672.31,"","","",1710672.31,"","",2020-11-03
18356,8356,1322206.79,"",1322206.79,"",1322206.79,"",1322206.79,2020-11-04
18534,8534,1991489.60,"",1991489.60,"",1991489.60,"",1991489.60,2020-11-02
18625,8625,1732754.13,"",1732754.13,"",1724891.63,"","",2020-11-01
18714,8714,1997681.60,"","","",1997681.60,"",1997681.60,2020-11-02
19193,9193,1343443.99,"","","",1343443.99,"","",2020-11-01
19236,9236,2015638.40,"",2015638.40,"",2015638.40,"",2015638.40,2020-11-04
19304,9304,1346260.39,"",1346260.39,"",1342329.99,"",1346260.39,2020-11-04
1933,1933,1290800.04,"","","",1290800.04,"",1290800.04,2020-11-01
19846,9846,1765082.54,"","","",1763097.94,"",1765082.54,2020-11-02
19943,9943,1362473.74,"",1362473.74,"",1358479.44,"","",2020-11-03
19947,9947,2040096.80,"",2040096.80,"",2040096.80,"","",2020-11-03
2028,2028,"",1161671.82,"",1161671.82,"",674397.33,"",2020-11-01
2322,2322,1433796.80,"","","",1433796.80,"","",2020-11-02
2373,2373,"",1170425.50,"","","",679933.20,"",2020-11-02
2443,2443,1304303.31,"",1304303.31,"",1298059.01,"",1304303.31,2020-11-03
2510,2510,"",1570873.75,"",1570873.75,"",421295.75,"",2020-11-03
2541,2541,1441330.40,"","","",1441330.40,"",1441330.40,2020-11-01
2688,2688,"",1178418.00,"",1178418.00,"",684987.69,"",2020-11-01
2740,2740,"",1792210.40,"","","",1006742.09,"",2020-11-01
2793,2793,"",1181082.16,"",1181082.16,"",686672.52,"",2020-11-02
2913,2913,"",1184126.92,"","","",688598.04,"",2020-11-02
3000,3000,1457120.00,"",1457120.00,"",1457120.00,"","",2020-11-04
3045,3045,"",1187476.16,"","","",690716.12,"",2020-11-02
3048,3048,1458771.20,"","","",1454466.40,"","",2020-11-04
3073,3073,"",1803665.60,"",1803665.60,"",1012085.40,"",2020-11-02
3122,3122,"",1587077.67,"","","",426205.83,"",2020-11-03
3211,3211,1324637.65,"",1324637.65,"",1324637.65,"",1324637.65,2020-11-03
3313,3313,1327338.30,"","","",1327007.00,"",1327338.30,2020-11-01
3319,3319,"",1812128.00,"","","",1016032.72,"",2020-11-04
3419,3419,943210.29,"",943210.29,"",940868.39,"",943210.29,2020-11-03
3464,3464,"",1596132.81,"",1596132.81,"",428949.70,"",2020-11-01
3513,3513,1474767.20,"",1474767.20,"",1474767.20,"",1474767.20,2020-11-01
3514,3514,"",1818836.00,"","","",1019161.69,"",2020-11-03
384,384,"",1119958.61,"","","",648017.71,"",2020-11-01
3879,3879,"",1208637.24,"",1208637.24,"",704098.48,"",2020-11-04
394,394,"",1711508.00,"","","",969098.17,"",2020-11-03
3946,3946,1344098.24,"","","",1337703.64,"","",2020-11-02
3975,3975,1490660.00,"",1490660.00,"",1486262.50,"",1490660.00,2020-11-03
4173,4173,"",1216096.90,"","","",708816.00,"",2020-11-02
4180,4180,1350293.86,"",1350293.86,"",1343875.86,"","",2020-11-04
4213,4213,1351167.60,"","","",1350746.30,"",1351167.60,2020-11-01
4290,4290,1501496.00,"",1501496.00,"",1497067.00,"","",2020-11-02
4328,4328,"",1619008.93,"","","",435881.57,"",2020-11-01
4369,4369,"",1848248.00,"","","",1032881.02,"",2020-11-02
4372,4372,"",1848351.20,"","","",1032929.16,"",2020-11-01
4527,4527,1509648.80,"",1509648.80,"",1509648.80,"",1509648.80,2020-11-03
4538,4538,971602.67,"","","",963148.87,"","",2020-11-02
4561,4561,"",1854852.80,"","","",1035961.85,"",2020-11-02
460,460,1251799.42,"",1251799.42,"",1251753.42,"","",2020-11-04
4779,4779,1518317.60,"","","",1518317.60,"",1518317.60,2020-11-03
4810,4810,"",1863418.40,"",1863418.40,"",1039957.31,"",2020-11-03
4819,4819,"",1863728.00,"","","",1040101.72,"",2020-11-04
4894,4894,"",1866308.00,"","","",1041305.17,"",2020-11-03
4930,4930,"",1867546.40,"","","",1041882.83,"",2020-11-03
4958,4958,"",1635689.44,"",1635689.44,"",440936.06,"",2020-11-03
4999,4999,"",1239646.48,"",1239646.48,"",320928.02,"",2020-11-01
5039,5039,"",857500.29,"",857500.29,"",482037.89,"",2020-11-01
5223,5223,"",1242738.55,"","","",725664.30,"",2020-11-04
5281,5281,1379445.04,"","","",1379445.04,"",1379445.04,2020-11-01
534,534,"",1123764.56,"",1123764.56,"",650424.61,"",2020-11-03
5415,5415,"",1247610.17,"","","",728745.14,"",2020-11-04
5449,5449,"",1885400.00,"",1885400.00,"",1050210.70,"",2020-11-02
5647,5647,"",1892211.20,"","","",1053387.81,"",2020-11-04
5761,5761,"",1259821.95,"","","",327041.55,"",2020-11-03
5784,5784,"",1256972.81,"","","",734666.11,"",2020-11-01
5837,5837,"",877747.95,"","","",494842.59,"",2020-11-03
6035,6035,"",1664205.17,"",1664205.17,"",449576.83,"",2020-11-04
6059,6059,1010195.01,"","","",1001589.11,"",1010195.01,2020-11-03
6064,6064,"",1906556.00,"",1906556.00,"",1060078.99,"",2020-11-01
6086,6086,1010880.08,"",1010880.08,"",1002271.48,"","",2020-11-02
6188,6188,"",1668256.15,"",1668256.15,"",450804.35,"",2020-11-01
6285,6285,"",1398192.80,"","","",822951.20,"",2020-11-03
6362,6362,"",1672863.15,"",1672863.15,"",452200.35,"",2020-11-03
6506,6506,"",894722.48,"","","",505577.37,"",2020-11-04
6519,6519,"",1275621.96,"",1275621.96,"",746459.92,"",2020-11-04
6607,6607,"",1282221.49,"","","",333829.01,"",2020-11-01
6610,6610,"",1282300.92,"","","",333853.08,"",2020-11-04
6684,6684,"",1279808.51,"","","",749107.51,"",2020-11-01
6690,6690,"",1279960.74,"",1279960.74,"",749203.79,"",2020-11-03
6742,6742,"",1285795.89,"","","",334912.11,"",2020-11-04
6820,6820,"",1932562.40,"",1932562.40,"",1072209.77,"",2020-11-01
6866,6866,1030671.02,"",1030671.02,"",1027984.42,"","",2020-11-02
6882,6882,1590660.80,"",1590660.80,"",1585972.60,"","",2020-11-02
6998,6998,"",907206.00,"","","",513472.00,"",2020-11-04
7033,7033,"",1939889.60,"","","",1075627.56,"",2020-11-02
7057,7057,"",1940715.20,"",1940715.20,"",1076012.67,"",2020-11-02
7161,7161,"",1428327.20,"","","",837007.50,"",2020-11-03
7172,7172,"",1694309.52,"",1694309.52,"",458698.98,"",2020-11-01
7244,7244,"",1696215.87,"",1696215.87,"",459276.64,"",2020-11-01
7375,7375,1434887.88,"","","",1428150.38,"",1434887.88,2020-11-03
7659,7659,"",1304547.18,"","","",764752.36,"",2020-11-04
7728,7728,"",1447832.00,"","","",846105.58,"",2020-11-02
777,777,1380648.80,"",1380648.80,"",1380648.80,"",1380648.80,2020-11-01
7915,7915,"",1970230.40,"","","",1089780.14,"",2020-11-04
7951,7951,"",1317806.58,"","","",344611.92,"",2020-11-01
8078,8078,"",934608.84,"","","",530801.68,"",2020-11-04
8153,8153,1063326.07,"",1063326.07,"",1060510.77,"",1063326.07,2020-11-01
8301,8301,"",1467543.20,"",1467543.20,"",855299.94,"",2020-11-03
8392,8392,"",1986639.20,"","","",1097434.08,"",2020-11-01
8748,8748,1654851.20,"",1654851.20,"",1654851.20,"","",2020-11-04
8811,8811,"",1485087.20,"",1485087.20,"",863483.40,"",2020-11-01
8832,8832,"",1334309.71,"","","",783574.32,"",2020-11-01
8834,8834,"",1738314.30,"","","",472033.21,"",2020-11-03
8836,8836,"",2001912.80,"","","",1104558.50,"",2020-11-01
8857,8857,1474126.79,"","","",1473241.09,"",1474126.79,2020-11-01
8895,8895,"",1487976.80,"",1487976.80,"",864831.26,"",2020-11-01
9025,9025,"",2008414.40,"","","",1107591.20,"",2020-11-02
9051,9051,1665274.40,"",1665274.40,"",1660369.30,"",1665274.40,2020-11-03
9065,9065,"",1744430.48,"","","",473886.52,"",2020-11-02
9140,9140,"",961554.97,"",961554.97,"",547842.53,"",2020-11-02
9172,9172,"",1350135.00,"","","",354408.00,"",2020-11-02
9247,9247,1484452.82,"",1484452.82,"",1477528.12,"",1484452.82,2020-11-03
925,925,"",1729774.40,"","","",977618.60,"",2020-11-02
9290,9290,"",1750387.81,"","","",475691.69,"",2020-11-03
9297,9297,"",1501805.60,"","","",871281.75,"",2020-11-03
9381,9381,"",1348239.49,"","","",792383.57,"",2020-11-02
9441,9441,"",1506759.20,"","","",873592.38,"",2020-11-03
9446,9446,"",1754518.22,"",1754518.22,"",476943.28,"",2020-11-03
9503,9503,1097579.62,"",1097579.62,"",1094629.32,"",1097579.62,2020-11-03
9595,9595,"",2028022.40,"",2028022.40,"",1116737.42,"",2020-11-04
9598,9598,"",2028125.60,"","","",1116785.55,"",2020-11-03
9670,9670,"",2030602.40,"",2030602.40,"",1117940.87,"",2020-11-03
9704,9704,"",975865.34,"","","",556892.48,"",2020-11-02
9778,9778,"",1366180.06,"","","",359269.94,"",2020-11-04
9817,9817,"",2035659.20,"","","",1120299.63,"",2020-11-02
9872,9872,"",980128.00,"",980128.00,"",559588.20,"",2020-11-02
9959,9959,"",982335.45,"","","",560984.21,"",2020-11-01
9989,9989,"",983096.64,"","","",561465.59,"",2020-11-03
9992,9992,1109987.02,"",1109987.02,"",1100987.82,"","",2020-11-04
10019,19,"",983857.83,"",983857.83,"",561946.97,"",2020-11-01
10048,48,1505660.90,"","","",1498656.10,"",1505660.90,2020-11-04
10069,69,"",1373884.87,"","","",361604.63,"",2020-11-03
10086,86,"",1528947.20,"","","",883942.05,"",2020-11-04
10342,342,1513445.13,"",1513445.13,"",1512410.93,"",1513445.13,2020-11-02
1035,1035,1389524.00,"",1389524.00,"",1389524.00,"",1389524.00,2020-11-03
1048,1048,1267367.90,"",1267367.90,"",1261263.10,"","",2020-11-04
10503,503,"",1543292.00,"","","",890633.23,"",2020-11-01
10680,680,"",1549380.80,"","","",893473.37,"",2020-11-02
10710,710,1722344.00,"","","",1722344.00,"",1722344.00,2020-11-02
10723,723,1523532.87,"",1523532.87,"",1516460.57,"","",2020-11-03
10754,754,1129321.24,"",1129321.24,"",1126245.84,"",1129321.24,2020-11-02
10831,831,"",1394060.34,"","","",367718.16,"",2020-11-01
10887,887,"",1556501.60,"","","",896794.89,"",2020-11-01
11137,1137,1534494.35,"",1534494.35,"",1527380.65,"","",2020-11-01
11146,1146,"",1402400.60,"",1402400.60,"",370245.40,"",2020-11-04
1116,1116,1392310.40,"",1392310.40,"",1392310.40,"","",2020-11-04
11186,1186,"",1013468.12,"","","",580672.65,"",2020-11-04
11356,1356,1540292.81,"","","",1540292.81,"",1540292.81,2020-11-04
11375,1375,"",1018263.62,"","","",583705.34,"",2020-11-01
11431,1431,"",1409946.54,"",1409946.54,"",372531.96,"",2020-11-01
11653,1653,"",1415824.44,"","","",374313.07,"",2020-11-03
11668,1668,1548553.64,"",1548553.64,"",1541386.84,"",1548553.64,2020-11-04
11695,1695,"",1416936.47,"",1416936.47,"",374650.03,"",2020-11-01
12006,2006,1766926.40,"",1766926.40,"",1766926.40,"",1766926.40,2020-11-02
12020,2020,1161443.46,"","","",1161443.46,"",1161443.46,2020-11-04
1224,1224,"",1141271.93,"","","",661496.35,"",2020-11-01
12312,2312,1777452.80,"",1777452.80,"",1777452.80,"",1777452.80,2020-11-04
12336,2336,"",1606347.20,"","","",920045.55,"",2020-11-02
12427,2427,1568649.68,"",1568649.68,"",1568649.68,"","",2020-11-03
12507,2507,1784160.80,"",1784160.80,"",1778910.10,"","",2020-11-03
12518,2518,1174079.21,"",1174079.21,"",1170827.41,"",1174079.21,2020-11-02
12551,2551,"",1048102.27,"","","",602575.44,"",2020-11-01
12571,2571,1572462.37,"",1572462.37,"",1572462.37,"","",2020-11-03
1261,1261,1273007.50,"",1273007.50,"",1272881.40,"",1273007.50,2020-11-01
12626,2626,"",1050005.24,"","","",603778.89,"",2020-11-04
12635,2635,1177047.86,"",1177047.86,"",1173784.36,"","",2020-11-03
13093,3093,1586283.36,"",1586283.36,"",1586283.36,"","",2020-11-01
13118,3118,"",1062488.76,"","","",611673.52,"",2020-11-04
13156,3156,"",1455619.37,"",1455619.37,"",386371.63,"",2020-11-02
13410,3410,1815224.00,"",1815224.00,"",1815224.00,"",1815224.00,2020-11-02
13442,3442,"",1070709.61,"",1070709.61,"",616872.42,"",2020-11-04
13565,3565,"",1073830.49,"","","",618846.08,"",2020-11-03
13638,3638,"",1651136.00,"","","",940937.44,"",2020-11-04
14002,4002,"",1478018.91,"","","",393159.09,"",2020-11-04
14099,4099,"",1087379.67,"",1087379.67,"",627414.65,"",2020-11-01
14226,4226,"",1671363.20,"","","",950372.49,"",2020-11-04
14339,4339,"",1093469.19,"",1093469.19,"",631265.69,"",2020-11-01
14411,4411,"",1095296.05,"","","",632421.00,"",2020-11-01
1447,1447,"",1747731.20,"","","",985994.61,"",2020-11-04
14614,4614,1626554.88,"",1626554.88,"",1626554.88,"",1626554.88,2020-11-02
14639,4639,1227895.35,"",1227895.35,"",1227895.35,"","",2020-11-03
14704,4704,1628937.81,"","","",1628937.81,"",1628937.81,2020-11-04
14708,4708,"",1102831.83,"","","",637186.66,"",2020-11-02
14816,4816,1232386.37,"","","",1222904.77,"",1232386.37,2020-11-04
14975,4975,"",1109606.42,"","","",641470.94,"",2020-11-01
14997,4997,"",1697885.60,"",1697885.60,"",962743.95,"",2020-11-03
1502,1502,894570.25,"","","",892420.05,"","",2020-11-02
15088,5088,1639104.98,"","","",1631596.18,"",1639104.98,2020-11-04
15509,5509,1249969.86,"",1249969.86,"",1240418.96,"","",2020-11-01
15578,5578,1251720.59,"","","",1248162.79,"",1251720.59,2020-11-02
1566,1566,"",1149949.49,"","","",666984.08,"",2020-11-03
15684,5684,1893449.60,"","","",1887881.20,"",1893449.60,2020-11-04
16054,6054,1664681.76,"",1664681.76,"",1664681.76,"",1664681.76,2020-11-02
1620,1620,"",1151319.63,"",1151319.63,"",667850.57,"",2020-11-01
16248,6248,1912851.20,"",1912851.20,"",1912851.20,"",1912851.20,2020-11-04
16475,6475,1274480.18,"",1274480.18,"",1274480.18,"","",2020-11-03
16640,6640,1278666.72,"","","",1275002.72,"",1278666.72,2020-11-04
16953,6953,1937103.20,"","","",1931407.90,"","",2020-11-01
17092,7092,1692164.88,"",1692164.88,"",1690455.68,"",1692164.88,2020-11-04
17207,7207,1293053.21,"",1293053.21,"",1289332.51,"","",2020-11-03
1763,1763,"",1551095.43,"",1551095.43,"",415302.57,"",2020-11-04
17987,7987,1312844.15,"",1312844.15,"",1312844.15,"","",2020-11-03
18022,8022,1716788.49,"",1716788.49,"",1708986.29,"",1716788.49,2020-11-02
18081,8081,1975906.40,"",1975906.40,"",1975906.40,"","",2020-11-01
18165,8165,1978796.00,"",1978796.00,"",1978796.00,"","",2020-11-01
18195,8195,1979828.00,"",1979828.00,"",1974008.50,"","",2020-11-03
18414,8414,1987361.60,"",1987361.60,"",1987361.60,"",1987361.60,2020-11-02
18476,8476,1325251.55,"",1325251.55,"",1321403.95,"",1325251.55,2020-11-04
185,185,"",1509314.72,"","","",402642.28,"",2020-11-02
18619,8619,1732595.26,"",1732595.26,"",1732595.26,"","",2020-11-03
18825,8825,2001500.00,"",2001500.00,"",1995617.50,"","",2020-11-01
19307,9307,1346336.51,"","","",1336405.81,"","",2020-11-03
19590,9590,2027816.00,"","","",2021857.00,"",2027816.00,2020-11-02
19610,9610,1354024.53,"",1354024.53,"",1350063.53,"",1354024.53,2020-11-02
19676,9676,1355699.15,"",1355699.15,"",1345731.55,"",1355699.15,2020-11-04
1975,1975,"",1765894.40,"","","",994466.90,"",2020-11-04
19923,9923,2039271.20,"",2039271.20,"",2033278.90,"","",2020-11-03
19961,9961,1362930.45,"","","",1358934.35,"","",2020-11-01
2021,2021,907738.83,"","","",907738.83,"",907738.83,2020-11-01
2142,2142,1427604.80,"","","",1427604.80,"","",2020-11-02
2191,2191,"",1773324.80,"","","",997932.83,"",2020-11-04
227,227,862219.67,"",862219.67,"",854196.97,"",862219.67,2020-11-03
2356,2356,"",1779000.80,"","","",1000580.42,"",2020-11-01
2393,2393,917177.59,"",917177.59,"",914938.29,"",917177.59,2020-11-01
2469,2469,1438853.60,"",1438853.60,"",1438853.60,"",1438853.60,2020-11-01
2473,2473,"",1783025.60,"",1783025.60,"",1002457.80,"",2020-11-02
2540,2540,"",1571668.06,"","","",421536.44,"",2020-11-01
2552,2552,"",1571985.78,"","","",421632.72,"",2020-11-01
2597,2597,922353.68,"",922353.68,"",922353.68,"",922353.68,2020-11-01
2623,2623,1309069.17,"",1309069.17,"",1302806.87,"",1309069.17,2020-11-03
2738,2738,"",1576910.50,"","","",423125.00,"",2020-11-03
274,274,1246874.70,"","","",1240847.30,"","",2020-11-02
2759,2759,926464.11,"",926464.11,"",926464.11,"",926464.11,2020-11-03
2978,2978,"",1583264.98,"","","",425050.52,"",2020-11-03
3008,3008,"",1584059.29,"",1584059.29,"",425291.21,"",2020-11-01
3053,3053,"",1585250.76,"","","",425652.24,"",2020-11-02
3163,3163,1323366.75,"",1323366.75,"",1317050.45,"",1323366.75,2020-11-03
3241,3241,1325431.96,"","","",1325107.86,"",1325431.96,2020-11-01
3396,3396,1470742.40,"",1470742.40,"",1470742.40,"","",2020-11-04
3450,3450,"",1197752.22,"","","",697214.75,"",2020-11-03
3487,3487,1331945.30,"","","",1325596.60,"",1331945.30,2020-11-03
3532,3532,1333136.76,"",1333136.76,"",1326783.56,"","",2020-11-04
36,36,"",1111128.80,"","","",642433.70,"",2020-11-01
3643,3643,1336075.71,"",1336075.71,"",1336075.71,"",1336075.71,2020-11-03
3698,3698,"",1602328.42,"","","",430827.08,"",2020-11-03
3808,3808,1340444.42,"",1340444.42,"",1340063.62,"","",2020-11-04
3813,3813,"",1206962.62,"","","",703039.44,"",2020-11-02
3815,3815,"",1605426.23,"","","",431765.77,"",2020-11-04
3912,3912,"",1209474.55,"","","",704628.00,"",2020-11-01
3945,3945,"",1210311.86,"","","",705157.52,"",2020-11-02
4030,4030,"",1836586.40,"","","",1027441.43,"",2020-11-03
4057,4057,"",1837515.20,"","","",1027874.67,"",2020-11-02
4170,4170,"",1216020.78,"","","",708767.87,"",2020-11-03
4218,4218,1499019.20,"",1499019.20,"",1494597.40,"","",2020-11-02
4306,4306,1353629.96,"",1353629.96,"",1347199.36,"","",2020-11-02
4388,4388,967796.72,"",967796.72,"",967796.72,"","",2020-11-04
4417,4417,1356568.91,"",1356568.91,"",1356568.91,"",1356568.91,2020-11-01
4429,4429,"",1850312.00,"",1850312.00,"",1033843.78,"",2020-11-02
4446,4446,1506862.40,"",1506862.40,"",1506862.40,"","",2020-11-02
4554,4554,"",1225764.02,"",1225764.02,"",714929.53,"",2020-11-03
4864,4864,1368404.13,"","","",1361917.73,"","",2020-11-04
4911,4911,1522858.40,"",1522858.40,"",1518367.30,"",1522858.40,2020-11-03
